,0,1,2,3,4
0,0.0,0.0,0.0,7045.0,0.0
0,0.0,0.0,0.0,26062.0,0.0
0,0.0,0.0,0.0,3217.0,0.0
0,0.0,0.0,1.0,624.0,0.0
0,0.0,0.0,0.0,1978.0,0.0
0,0.0,0.0,0.0,16937.0,0.0
0,0.0,0.0,0.0,721.0,0.0
0,0.0,0.0,9.0,18161.0,0.0
0,0.0,0.0,0.0,245.0,0.0
0,2271.0,1.0,0.0,765.0,1.0
0,0.0,0.0,0.0,1248.0,0.0
0,0.0,0.0,0.0,2271.0,0.0
0,0.0,0.0,0.0,2176.0,0.0
0,0.0,0.0,0.0,140.0,0.0
0,0.0,0.0,0.0,2545.0,0.0
0,0.0,0.0,0.0,291.0,0.0
0,0.0,0.0,0.0,37.0,0.0
0,0.0,0.0,0.0,34.0,0.0
0,0.0,0.0,3.0,170.0,0.0
0,0.0,0.0,0.0,9.0,0.0
0,0.0,0.0,0.0,328.0,0.0
0,0.0,0.0,0.0,286.0,0.0
0,0.0,0.0,14.0,556.0,0.0
0,0.0,0.0,2.0,139.0,0.0
0,0.0,0.0,0.0,927.0,0.0
0,0.0,0.0,0.0,137.0,0.0
0,0.0,0.0,0.0,1490.0,0.0
0,0.0,0.0,0.0,594.0,0.0
0,0.0,0.0,0.0,461.0,0.0
0,0.0,0.0,0.0,3861.0,0.0
0,0.0,0.0,0.0,1272.0,0.0
0,0.0,0.0,0.0,5247.0,0.0
0,0.0,0.0,0.0,3373.0,0.0
0,0.0,0.0,0.0,409.0,0.0
0,0.0,0.0,0.0,338.0,0.0
0,0.0,0.0,0.0,3373.0,0.0
0,0.0,0.0,0.0,432.0,0.0
0,41304.0,1.0,0.0,760.0,1.0
0,0.0,0.0,1.0,99.0,0.0
0,0.0,0.0,0.0,338.0,0.0
0,4740.882352941177,17.0,19.0,13290.0,1.0
0,0.0,0.0,0.0,557.0,0.0
0,10.5,2.0,2.0,35.0,1.0
0,0.0,0.0,0.0,1780.0,0.0
0,0.0,0.0,0.0,73.0,0.0
0,0.0,0.0,0.0,786.0,0.0
0,0.0,0.0,0.0,10672.0,0.0
0,0.0,0.0,0.0,1696.0,0.0
0,0.0,0.0,0.0,1165.0,0.0
0,662.125,8.0,10.0,1994.0,1.0
0,0.0,0.0,0.0,455.0,0.0
0,0.0,0.0,0.0,276.0,0.0
0,0.0,0.0,0.0,1170.0,0.0
0,0.0,0.0,0.0,71.0,0.0
0,0.0,0.0,0.0,265.0,0.0
0,0.0,0.0,0.0,11.0,0.0
0,0.0,0.0,0.0,1780.0,0.0
0,0.0,0.0,6.0,338.0,0.0
0,0.0,0.0,0.0,1780.0,0.0
0,0.0,0.0,0.0,2054.0,0.0
0,0.0,0.0,1.0,242.0,0.0
0,0.0,0.0,0.0,928.0,0.0
0,0.0,0.0,0.0,1939.0,0.0
0,0.0,0.0,0.0,25685.0,0.0
0,0.0,0.0,0.0,271.0,0.0
0,0.0,0.0,0.0,1178.0,0.0
0,0.0,0.0,1.0,1868.0,0.0
0,0.0,0.0,0.0,1573.0,0.0
0,0.0,0.0,1.0,74.0,0.0
0,0.0,0.0,1.0,2059.0,0.0
0,0.0,0.0,0.0,61.0,0.0
0,0.0,0.0,0.0,370.0,0.0
0,0.0,0.0,1.0,2133.0,0.0
0,0.0,0.0,0.0,521.0,0.0
0,0.0,0.0,0.0,275.0,0.0
0,0.0,0.0,2.0,8346.0,0.0
0,0.0,0.0,1.0,1562.0,0.0
0,0.0,0.0,0.0,5831.0,0.0
0,5172.571428571428,7.0,9.0,43511.0,1.0
0,0.0,0.0,0.0,22.0,0.0
0,0.0,0.0,0.0,17929.0,0.0
0,0.0,0.0,0.0,724.0,0.0
0,0.0,0.0,0.0,908.0,0.0
0,0.0,0.0,0.0,475.0,0.0
0,0.0,0.0,0.0,139.0,0.0
0,202.0,1.0,3.0,92.0,1.0
0,0.0,0.0,2.0,799.0,0.0
0,0.0,0.0,0.0,12747.0,0.0
0,0.0,0.0,2.0,1045.0,0.0
0,0.0,0.0,0.0,130.0,0.0
0,0.0,0.0,0.0,586.0,0.0
0,0.0,0.0,0.0,1473.0,0.0
0,0.0,0.0,1.0,341.0,0.0
0,0.0,0.0,0.0,1396.0,0.0
0,546.7857142857143,14.0,57.0,275305.0,1.0
0,0.0,0.0,0.0,202.0,0.0
0,0.0,0.0,0.0,42.0,0.0
0,0.0,0.0,4.0,1075.0,0.0
0,3184.5,2.0,6.0,5596.0,1.0
0,0.0,0.0,0.0,536.0,0.0
0,3938.0,1.0,0.0,5147.0,1.0
0,0.0,0.0,0.0,3938.0,0.0
0,0.0,0.0,0.0,3751.0,0.0
0,0.0,0.0,0.0,2133.0,0.0
0,0.0,0.0,2.0,9.0,0.0
0,3698.5,4.0,15.0,2133.0,1.0
0,0.0,0.0,0.0,9.0,0.0
0,0.0,0.0,0.0,2133.0,0.0
0,0.0,0.0,0.0,228.0,0.0
0,0.0,0.0,0.0,534.0,0.0
0,0.0,0.0,1.0,449.0,0.0
0,0.0,0.0,0.0,12026.0,0.0
0,0.0,0.0,0.0,36.0,0.0
0,0.0,0.0,0.0,1325.0,0.0
0,0.0,0.0,0.0,51.0,0.0
0,0.0,0.0,0.0,1231.0,0.0
0,0.0,0.0,0.0,3889.0,0.0
0,1581.0,1.0,0.0,2050.0,1.0
0,0.0,0.0,1.0,1606.0,0.0
0,0.0,0.0,0.0,296.0,0.0
0,0.0,0.0,0.0,228.0,0.0
0,0.0,0.0,0.0,11518.0,0.0
0,0.0,0.0,0.0,184.0,0.0
0,0.0,0.0,0.0,552.0,0.0
0,0.0,0.0,0.0,12919.0,0.0
0,0.0,0.0,0.0,871.0,0.0
0,0.0,0.0,0.0,16990.0,0.0
0,0.0,0.0,0.0,7229.0,0.0
0,0.0,0.0,0.0,491.0,0.0
0,0.0,0.0,0.0,956.0,0.0
0,0.0,0.0,0.0,150.0,0.0
0,0.0,0.0,0.0,4002.0,0.0
0,0.0,0.0,0.0,1003.0,0.0
0,2303.6666666666665,3.0,3.0,13962.0,1.0
0,0.0,0.0,0.0,362.0,0.0
0,0.0,0.0,0.0,1368.0,0.0
0,0.0,0.0,0.0,402.0,0.0
0,7011.0,3.0,0.0,2120.0,1.0
0,0.0,0.0,0.0,2486.0,0.0
0,0.0,0.0,0.0,3136.0,0.0
0,0.0,0.0,0.0,363.0,0.0
0,0.0,0.0,0.0,419.0,0.0
0,0.0,0.0,0.0,148.0,0.0
0,8477.5,2.0,0.0,3094.0,1.0
0,0.0,0.0,0.0,11340.0,0.0
0,0.0,0.0,0.0,13204.0,0.0
0,0.0,0.0,0.0,7207.0,0.0
0,0.0,0.0,0.0,11132.0,0.0
0,0.0,0.0,0.0,2454.0,0.0
0,2873.0,4.0,10.0,1994.0,1.0
0,683.25,4.0,8.0,1994.0,1.0
0,0.0,0.0,0.0,15110.0,0.0
0,0.0,0.0,0.0,1205.0,0.0
0,0.0,0.0,1.0,1526.0,0.0
0,0.0,0.0,0.0,34.0,0.0
0,0.0,0.0,0.0,1667.0,0.0
0,192.0,1.0,2.0,1212.0,1.0
0,1551.5,2.0,2.0,311.0,1.0
0,0.0,0.0,0.0,2367.0,0.0
0,0.0,0.0,0.0,192.0,0.0
0,0.0,0.0,0.0,2337.0,0.0
0,0.0,0.0,1.0,3136.0,0.0
0,218.42857142857142,7.0,7.0,5272.0,1.0
0,0.0,0.0,0.0,22.0,0.0
0,0.0,0.0,0.0,1845.0,0.0
0,0.0,0.0,0.0,2120.0,0.0
0,0.0,0.0,0.0,218.0,0.0
0,0.0,0.0,0.0,2054.0,0.0
0,0.0,0.0,0.0,332.0,0.0
0,0.0,0.0,0.0,456.0,0.0
0,0.0,0.0,0.0,336.0,0.0
0,0.0,0.0,0.0,2288.0,0.0
0,0.0,0.0,0.0,255.0,0.0
0,0.0,0.0,0.0,132.0,0.0
0,0.0,0.0,0.0,361.0,0.0
0,0.0,0.0,0.0,799.0,0.0
0,0.0,0.0,0.0,1800.0,0.0
0,16065.333333333334,6.0,2.0,8093.0,1.0
0,0.0,0.0,0.0,119.0,0.0
0,0.0,0.0,0.0,66871.0,0.0
0,0.0,0.0,1.0,32087.0,0.0
0,0.0,0.0,0.0,5973.0,0.0
0,11340.0,1.0,1.0,470.0,1.0
0,0.0,0.0,0.0,1315.0,0.0
0,0.0,0.0,0.0,11340.0,0.0
0,0.0,0.0,0.0,839.0,0.0
0,0.0,0.0,0.0,143.0,0.0
0,0.0,0.0,0.0,3185.0,0.0
0,0.0,0.0,0.0,236.0,0.0
0,0.0,0.0,0.0,721.0,0.0
0,0.0,0.0,0.0,2693.0,0.0
0,0.0,0.0,1.0,1274.0,0.0
0,0.0,0.0,0.0,232.0,0.0
0,0.0,0.0,0.0,138.0,0.0
0,7617.615384615385,13.0,9.0,165.0,1.0
0,0.0,0.0,0.0,454.0,0.0
0,0.0,0.0,0.0,11340.0,0.0
0,0.0,0.0,0.0,2486.0,0.0
0,0.0,0.0,0.0,1274.0,0.0
0,0.0,0.0,0.0,25685.0,0.0
0,0.0,0.0,0.0,10386.0,0.0
0,0.0,0.0,0.0,484.0,0.0
0,0.0,0.0,0.0,8760.0,0.0
0,0.0,0.0,0.0,267.0,0.0
0,0.0,0.0,0.0,2761.0,0.0
0,0.0,0.0,0.0,5760.0,0.0
0,0.0,0.0,0.0,9654.0,0.0
0,0.0,0.0,1.0,1188.0,0.0
0,0.0,0.0,0.0,1150.0,0.0
0,0.0,0.0,1.0,1232.0,0.0
0,0.0,0.0,1.0,25103.0,0.0
0,0.0,0.0,0.0,484.0,0.0
0,0.0,0.0,0.0,44.0,0.0
0,0.0,0.0,0.0,279.0,0.0
0,2569.5,2.0,1.0,347.0,1.0
0,0.0,0.0,2.0,950.0,0.0
0,0.0,0.0,0.0,1243.0,0.0
0,0.0,0.0,0.0,2180.0,0.0
0,0.0,0.0,0.0,10107.0,0.0
0,0.0,0.0,0.0,135.0,0.0
0,0.0,0.0,0.0,27.0,0.0
0,0.0,0.0,0.0,6302.0,0.0
0,0.0,0.0,0.0,6302.0,0.0
0,0.0,0.0,0.0,780.0,0.0
0,0.0,0.0,1.0,4.0,0.0
0,0.0,0.0,1.0,215.0,0.0
0,0.0,0.0,0.0,5633.0,0.0
0,0.0,0.0,0.0,5569.0,0.0
0,439.0,1.0,1.0,26062.0,1.0
0,0.0,0.0,0.0,7568.0,0.0
0,0.0,0.0,0.0,439.0,0.0
0,0.0,0.0,0.0,3160.0,0.0
0,3377.0,2.0,1.0,31792.0,1.0
0,0.0,0.0,2.0,169.0,0.0
0,0.0,0.0,0.0,1100.0,0.0
0,0.0,0.0,0.0,18599.0,0.0
0,7899.5,2.0,1.0,1262.0,1.0
0,0.0,0.0,0.0,11340.0,0.0
0,0.0,0.0,0.0,3860.0,0.0
0,0.0,0.0,0.0,5654.0,0.0
0,0.0,0.0,0.0,1279.0,0.0
0,669.4,5.0,5.0,1994.0,1.0
0,0.0,0.0,0.0,6367.0,0.0
0,0.0,0.0,0.0,1200.0,0.0
0,0.0,0.0,0.0,564.0,0.0
0,14980.0,2.0,3.0,16684.0,1.0
0,0.0,0.0,0.0,22698.0,0.0
0,481.0,2.0,3.0,15122.0,1.0
0,0.0,0.0,0.0,123.0,0.0
0,0.0,0.0,0.0,224.0,0.0
0,0.0,0.0,0.0,520.0,0.0
0,0.0,0.0,0.0,2248.0,0.0
0,744.25,4.0,5.0,1994.0,1.0
0,0.0,0.0,4.0,430.0,0.0
0,47.0,1.0,1.0,260.0,1.0
0,0.0,0.0,0.0,453.0,0.0
0,0.0,0.0,1.0,1035.0,0.0
0,3309.0,1.0,0.0,412.0,1.0
0,0.0,0.0,0.0,7262.0,0.0
0,0.0,0.0,0.0,192.0,0.0
0,0.0,0.0,0.0,1945.0,0.0
0,1988.0,1.0,0.0,4294.0,1.0
0,0.0,0.0,0.0,3309.0,0.0
0,0.0,0.0,0.0,32985.0,0.0
0,218.0,1.0,3.0,245147.0,1.0
0,0.0,0.0,0.0,1988.0,0.0
0,0.0,0.0,0.0,218.0,0.0
0,0.0,0.0,0.0,907.0,0.0
0,0.0,0.0,0.0,5230.0,0.0
0,0.0,0.0,0.0,2331.0,0.0
0,3309.0,1.0,2.0,1179.0,1.0
0,2695.6,10.0,15.0,21590.0,1.0
0,0.0,0.0,0.0,95.0,0.0
0,0.0,0.0,0.0,805.0,0.0
0,0.0,0.0,0.0,3309.0,0.0
0,0.0,0.0,0.0,22.0,0.0
0,0.0,0.0,0.0,511.0,0.0
0,0.0,0.0,0.0,456.0,0.0
0,0.0,0.0,0.0,282.0,0.0
0,0.0,0.0,0.0,127.0,0.0
0,0.0,0.0,1.0,355.0,0.0
0,0.0,0.0,0.0,291.0,0.0
0,0.0,0.0,0.0,444.0,0.0
0,0.0,0.0,0.0,64768.0,0.0
0,0.0,0.0,0.0,3547.0,0.0
0,0.0,0.0,0.0,7640.0,0.0
0,0.0,0.0,0.0,1273.0,0.0
0,0.0,0.0,0.0,62.0,0.0
0,0.0,0.0,0.0,776.0,0.0
0,0.0,0.0,0.0,94.0,0.0
0,0.0,0.0,0.0,766.0,0.0
0,0.0,0.0,0.0,263.0,0.0
0,0.0,0.0,0.0,306.0,0.0
0,0.0,0.0,0.0,1077.0,0.0
0,0.0,0.0,1.0,681.0,0.0
0,0.0,0.0,0.0,1353.0,0.0
0,0.0,0.0,0.0,685.0,0.0
0,0.0,0.0,1.0,3466.0,0.0
0,2647.222222222222,9.0,6.0,5060.0,1.0
0,0.0,0.0,0.0,7138.0,0.0
0,0.0,0.0,0.0,2853.0,0.0
0,0.0,0.0,0.0,5628.0,0.0
0,0.0,0.0,0.0,5163.0,0.0
0,0.0,0.0,1.0,1077.0,0.0
0,0.0,0.0,0.0,900.0,0.0
0,3706.0,1.0,2.0,637.0,1.0
0,0.0,0.0,0.0,3706.0,0.0
0,0.0,0.0,0.0,1097.0,0.0
0,0.0,0.0,0.0,54.0,0.0
0,0.0,0.0,0.0,1388.0,0.0
0,0.0,0.0,0.0,73.0,0.0
0,0.0,0.0,0.0,7.0,0.0
0,0.0,0.0,0.0,3320.0,0.0
0,0.0,0.0,0.0,140.0,0.0
0,0.0,0.0,0.0,115.0,0.0
0,0.0,0.0,0.0,121.0,0.0
0,0.0,0.0,0.0,1526.0,0.0
0,0.0,0.0,0.0,3109.0,0.0
0,0.0,0.0,0.0,741.0,0.0
0,0.0,0.0,2.0,214.0,0.0
0,0.0,0.0,0.0,31.0,0.0
0,0.0,0.0,0.0,1527.0,0.0
0,0.0,0.0,0.0,1338.0,0.0
0,0.0,0.0,0.0,2924.0,0.0
0,0.0,0.0,0.0,62.0,0.0
0,0.0,0.0,1.0,153.0,0.0
0,0.0,0.0,0.0,32.0,0.0
0,0.0,0.0,2.0,82.0,0.0
0,0.0,0.0,0.0,1.0,0.0
0,0.0,0.0,0.0,3940.0,0.0
0,0.0,0.0,0.0,295.0,0.0
0,0.0,0.0,1.0,199.0,0.0
0,2106.0,1.0,0.0,1398.0,1.0
0,0.0,0.0,0.0,2106.0,0.0
0,0.0,0.0,1.0,10308.0,0.0
0,0.0,0.0,0.0,16216.0,0.0
0,0.0,0.0,0.0,2885.0,0.0
0,979.6875,16.0,13.0,40364.0,1.0
0,0.0,0.0,0.0,738.0,0.0
0,0.0,0.0,0.0,613.0,0.0
0,0.0,0.0,1.0,6941.0,0.0
0,0.0,0.0,1.0,1692.0,0.0
0,0.0,0.0,0.0,360.0,0.0
0,0.0,0.0,1.0,1526.0,0.0
0,1025.0,1.0,1.0,1096.0,1.0
0,0.0,0.0,0.0,1025.0,0.0
0,0.0,0.0,0.0,895.0,0.0
0,0.0,0.0,0.0,6.0,0.0
0,1397.7272727272727,11.0,12.0,3998.0,1.0
0,0.0,0.0,0.0,980.0,0.0
0,0.0,0.0,0.0,1.0,0.0
0,0.0,0.0,0.0,518.0,0.0
0,0.0,0.0,0.0,2395.0,0.0
0,0.0,0.0,0.0,9.0,0.0
0,0.0,0.0,0.0,1899.0,0.0
0,0.0,0.0,0.0,6083.0,0.0
0,0.0,0.0,0.0,220.0,0.0
0,0.0,0.0,0.0,114.0,0.0
0,50.0,1.0,2.0,49.0,1.0
0,0.0,0.0,0.0,598.0,0.0
0,0.0,0.0,0.0,289.0,0.0
0,0.0,0.0,0.0,675.0,0.0
0,0.0,0.0,0.0,8768.0,0.0
0,0.0,0.0,0.0,196.0,0.0
0,0.0,0.0,0.0,51.0,0.0
0,0.0,0.0,0.0,37.0,0.0
0,0.0,0.0,0.0,3119.0,0.0
0,370.0,1.0,0.0,2395.0,1.0
0,0.0,0.0,0.0,370.0,0.0
0,0.0,0.0,0.0,1242.0,0.0
0,0.0,0.0,0.0,835.0,0.0
0,0.0,0.0,2.0,260.0,0.0
0,0.0,0.0,0.0,425.0,0.0
0,0.0,0.0,0.0,338.0,0.0
0,0.0,0.0,0.0,10672.0,0.0
0,0.0,0.0,0.0,1310.0,0.0
0,0.0,0.0,0.0,8093.0,0.0
0,0.0,0.0,0.0,2219.0,0.0
0,0.0,0.0,1.0,3606.0,0.0
0,13226.0,1.0,1.0,1241.0,1.0
0,0.0,0.0,0.0,4237.0,0.0
0,0.0,0.0,0.0,13226.0,0.0
0,413.0,1.0,1.0,953.0,1.0
0,0.0,0.0,0.0,69.0,0.0
0,0.0,0.0,0.0,433.0,0.0
0,0.0,0.0,0.0,1358.0,0.0
0,0.0,0.0,0.0,7816.0,0.0
0,0.0,0.0,0.0,88.0,0.0
0,0.0,0.0,1.0,2054.0,0.0
0,0.0,0.0,0.0,982.0,0.0
0,0.0,0.0,0.0,5335.0,0.0
0,382.0,1.0,1.0,2403.0,1.0
0,0.0,0.0,0.0,8665.0,0.0
0,0.0,0.0,0.0,1.0,0.0
0,0.0,0.0,0.0,1581.0,0.0
0,0.0,0.0,0.0,3374.0,0.0
0,0.0,0.0,0.0,114.0,0.0
0,0.0,0.0,0.0,1483.0,0.0
0,189.5,2.0,0.0,51.0,1.0
0,0.0,0.0,1.0,163.0,0.0
0,0.0,0.0,0.0,1968.0,0.0
0,0.0,0.0,0.0,41.0,0.0
0,0.0,0.0,0.0,313.0,0.0
0,0.0,0.0,0.0,2069.0,0.0
0,0.0,0.0,0.0,343.0,0.0
0,0.0,0.0,0.0,370.0,0.0
0,0.0,0.0,0.0,1044.0,0.0
0,0.0,0.0,0.0,338.0,0.0
0,0.0,0.0,1.0,468.0,0.0
0,0.0,0.0,1.0,1261.0,0.0
0,1013.0,1.0,1.0,911.0,1.0
0,0.0,0.0,1.0,326.0,0.0
0,0.0,0.0,0.0,1261.0,0.0
0,0.0,0.0,0.0,1477.0,0.0
0,0.0,0.0,0.0,19.0,0.0
0,0.0,0.0,0.0,2005.0,0.0
0,519.0,2.0,10.0,9565.0,1.0
0,0.0,0.0,0.0,223.0,0.0
0,0.0,0.0,0.0,131.0,0.0
0,2472.0,3.0,2.0,721.0,1.0
0,0.0,0.0,0.0,413.0,0.0
0,0.0,0.0,0.0,444.0,0.0
0,3817.0,1.0,1.0,721.0,1.0
0,0.0,0.0,0.0,815.0,0.0
0,0.0,0.0,0.0,977.0,0.0
0,0.0,0.0,0.0,351.0,0.0
0,0.0,0.0,0.0,72.0,0.0
0,192.0,1.0,2.0,1212.0,1.0
0,0.0,0.0,1.0,1526.0,0.0
0,0.0,0.0,1.0,351.0,0.0
0,0.0,0.0,0.0,192.0,0.0
0,0.0,0.0,0.0,1013.0,0.0
0,166.0,1.0,3.0,329.0,1.0
0,0.0,0.0,0.0,3247.0,0.0
0,0.0,0.0,1.0,583.0,0.0
0,150.0,1.0,1.0,6969.0,1.0
0,12882.0,1.0,1.0,2481.0,1.0
0,0.0,0.0,0.0,242.0,0.0
0,0.0,0.0,0.0,166.0,0.0
0,0.0,0.0,0.0,1515.0,0.0
0,0.0,0.0,0.0,426.0,0.0
0,0.0,0.0,2.0,2747.0,0.0
0,0.0,0.0,1.0,3658.0,0.0
0,364.0,1.0,1.0,1039.0,1.0
0,0.0,0.0,1.0,1228.0,0.0
0,0.0,0.0,0.0,232.0,0.0
0,0.0,0.0,0.0,182.0,0.0
0,0.0,0.0,0.0,2043.0,0.0
0,0.0,0.0,3.0,4197.0,0.0
0,0.0,0.0,0.0,364.0,0.0
0,0.0,0.0,0.0,47.0,0.0
0,0.0,0.0,0.0,2.0,0.0
0,0.0,0.0,0.0,1681.0,0.0
0,0.0,0.0,0.0,5181.0,0.0
0,6047.2,20.0,23.0,240922.0,1.0
0,0.0,0.0,0.0,3151.0,0.0
0,12.0,1.0,21.0,2005.0,1.0
0,3282.0,14.0,12.0,275339.0,1.0
0,0.0,0.0,0.0,2887.0,0.0
0,0.0,0.0,0.0,463.0,0.0
0,0.0,0.0,0.0,5455.0,0.0
0,0.0,0.0,0.0,13363.0,0.0
0,0.0,0.0,0.0,1161.0,0.0
0,0.0,0.0,0.0,333.0,0.0
0,0.0,0.0,0.0,96.0,0.0
0,0.0,0.0,0.0,164.0,0.0
0,0.0,0.0,1.0,816.0,0.0
0,0.0,0.0,0.0,760.0,0.0
0,0.0,0.0,0.0,8376.0,0.0
0,0.0,0.0,0.0,1539.0,0.0
0,0.0,0.0,0.0,73.0,0.0
0,0.0,0.0,0.0,1073.0,0.0
0,588.0,1.0,0.0,12906.0,1.0
0,0.0,0.0,0.0,1909.0,0.0
0,0.0,0.0,0.0,5901.0,0.0
0,0.0,0.0,0.0,1075.0,0.0
0,0.0,0.0,0.0,2904.0,0.0
0,0.0,0.0,0.0,1075.0,0.0
0,0.0,0.0,0.0,1075.0,0.0
0,0.0,0.0,0.0,1075.0,0.0
0,0.0,0.0,0.0,1306.0,0.0
0,0.0,0.0,0.0,87.0,0.0
0,0.0,0.0,0.0,393.0,0.0
0,0.0,0.0,0.0,1247.0,0.0
0,0.0,0.0,0.0,564.0,0.0
0,0.0,0.0,0.0,588.0,0.0
0,0.0,0.0,0.0,656.0,0.0
0,2370.5,4.0,4.0,13962.0,1.0
0,0.0,0.0,0.0,1368.0,0.0
0,0.0,0.0,0.0,362.0,0.0
0,0.0,0.0,0.0,67.0,0.0
0,0.0,0.0,0.0,2456.0,0.0
0,0.0,0.0,0.0,6040.0,0.0
0,0.0,0.0,0.0,382.0,0.0
0,0.0,0.0,1.0,1712.0,0.0
0,0.0,0.0,0.0,397.0,0.0
0,0.0,0.0,0.0,12.0,0.0
0,0.0,0.0,0.0,4783.0,0.0
0,0.0,0.0,0.0,5663.0,0.0
0,0.0,0.0,0.0,150.0,0.0
0,1268.0,1.0,1.0,620.0,1.0
0,71.5,2.0,6.0,915.0,1.0
0,0.0,0.0,1.0,915.0,0.0
0,0.0,0.0,0.0,3180.0,0.0
0,0.0,0.0,0.0,1268.0,0.0
0,0.0,0.0,0.0,2871.0,0.0
0,0.0,0.0,0.0,1137.0,0.0
0,0.0,0.0,0.0,1318.0,0.0
0,0.0,0.0,0.0,6230.0,0.0
0,0.0,0.0,0.0,1589.0,0.0
0,0.0,0.0,0.0,2572.0,0.0
0,0.0,0.0,0.0,537.0,0.0
0,0.0,0.0,1.0,3940.0,0.0
0,0.0,0.0,0.0,3217.0,0.0
0,0.0,0.0,0.0,275.0,0.0
0,0.0,0.0,0.0,7402.0,0.0
0,0.0,0.0,0.0,2434.0,0.0
0,1036.5,2.0,4.0,275339.0,1.0
0,12620.6,5.0,4.0,5668.0,1.0
