,0,1,2,3,4
0,1190.5,2.0,2.0,2719.0,1.0
0,0.0,0.0,0.0,1661.0,0.0
0,0.0,0.0,0.0,2942.0,0.0
0,0.0,0.0,0.0,3817.0,0.0
0,0.0,0.0,0.0,3817.0,0.0
0,0.0,0.0,0.0,412.0,0.0
0,1470.0,2.0,2.0,6714.0,1.0
0,0.0,0.0,0.0,16684.0,0.0
0,0.0,0.0,0.0,1617.0,0.0
0,0.0,0.0,0.0,468.0,0.0
0,0.0,0.0,0.0,25827.0,0.0
0,0.0,0.0,0.0,2293.0,0.0
0,0.0,0.0,0.0,1800.0,0.0
0,0.0,0.0,0.0,647.0,0.0
0,0.0,0.0,0.0,655.0,0.0
0,0.0,0.0,0.0,434.0,0.0
0,0.0,0.0,0.0,5128.0,0.0
0,0.0,0.0,0.0,342.0,0.0
0,0.0,0.0,0.0,138.0,0.0
0,0.0,0.0,0.0,7386.0,0.0
0,0.0,0.0,0.0,827.0,0.0
0,0.0,0.0,0.0,16695.0,0.0
0,0.0,0.0,0.0,1249.0,0.0
0,0.0,0.0,0.0,3496.0,0.0
0,0.0,0.0,0.0,2530.0,0.0
0,0.0,0.0,0.0,217.0,0.0
0,0.0,0.0,2.0,2474.0,0.0
0,0.0,0.0,0.0,16684.0,0.0
0,0.0,0.0,0.0,26896.0,0.0
0,0.0,0.0,0.0,426.0,0.0
0,0.0,0.0,1.0,151.0,0.0
0,2271.0,1.0,1.0,105.0,1.0
0,237.0,1.0,3.0,360.0,1.0
0,0.0,0.0,0.0,237.0,0.0
0,0.0,0.0,0.0,137.0,0.0
0,0.0,0.0,0.0,2739.0,0.0
0,0.0,0.0,0.0,2271.0,0.0
0,0.0,0.0,0.0,43.0,0.0
0,2338.0,1.0,0.0,440.0,1.0
0,0.0,0.0,0.0,2338.0,0.0
0,5653.0,1.0,0.0,292.0,1.0
0,0.0,0.0,0.0,385.0,0.0
0,0.0,0.0,0.0,260.0,0.0
0,0.0,0.0,0.0,2329.0,0.0
0,0.0,0.0,0.0,2190.0,0.0
0,2147.0,1.0,3.0,1279.0,1.0
0,0.0,0.0,0.0,136.0,0.0
0,0.0,0.0,0.0,99.0,0.0
0,0.0,0.0,0.0,275.0,0.0
0,0.0,0.0,0.0,7262.0,0.0
0,0.0,0.0,0.0,684.0,0.0
0,0.0,0.0,0.0,333.0,0.0
0,0.0,0.0,1.0,1772.0,0.0
0,0.0,0.0,0.0,279.0,0.0
0,0.0,0.0,0.0,708.0,0.0
0,0.0,0.0,0.0,346.0,0.0
0,0.0,0.0,2.0,279.0,0.0
0,0.0,0.0,0.0,16684.0,0.0
0,0.0,0.0,0.0,40196.0,0.0
0,0.0,0.0,0.0,8148.0,0.0
0,0.0,0.0,0.0,2885.0,0.0
0,0.0,0.0,0.0,2224.0,0.0
0,0.0,0.0,0.0,4008.0,0.0
0,0.0,0.0,0.0,788.0,0.0
0,3382.0,1.0,2.0,207.0,1.0
0,0.0,0.0,0.0,5723.0,0.0
0,0.0,0.0,0.0,1108.0,0.0
0,0.0,0.0,0.0,443.0,0.0
0,2701.0,1.0,3.0,1040.0,1.0
0,0.0,0.0,1.0,627.0,0.0
0,0.0,0.0,0.0,1636.0,0.0
0,0.0,0.0,0.0,2701.0,0.0
0,0.0,0.0,0.0,350.0,0.0
0,0.0,0.0,0.0,879.0,0.0
0,0.0,0.0,2.0,184.0,0.0
0,0.0,0.0,0.0,3382.0,0.0
0,348.5,2.0,3.0,199.0,1.0
0,0.0,0.0,1.0,891.0,0.0
0,0.0,0.0,0.0,5600.0,0.0
0,0.0,0.0,0.0,6040.0,0.0
0,0.0,0.0,0.0,322.0,0.0
0,0.0,0.0,0.0,2133.0,0.0
0,0.0,0.0,0.0,375.0,0.0
0,0.0,0.0,0.0,6040.0,0.0
0,0.0,0.0,0.0,54.0,0.0
0,0.0,0.0,0.0,170.0,0.0
0,0.0,0.0,1.0,2480.0,0.0
0,0.0,0.0,0.0,66.0,0.0
0,0.0,0.0,0.0,2889.0,0.0
0,348.0,1.0,1.0,817.0,1.0
0,0.0,0.0,0.0,348.0,0.0
0,0.0,0.0,0.0,4712.0,0.0
0,0.0,0.0,0.0,3100.0,0.0
0,0.0,0.0,0.0,6040.0,0.0
0,0.0,0.0,3.0,199.0,0.0
0,0.0,0.0,0.0,595.0,0.0
0,0.0,0.0,0.0,90.0,0.0
0,2829.0,1.0,0.0,2183.0,1.0
0,2503.0,1.0,0.0,3194.0,1.0
0,0.0,0.0,0.0,415.0,0.0
0,614.25,8.0,1.0,6644.0,1.0
0,2771.0,4.0,4.0,15060.0,1.0
0,852.0,1.0,1.0,3952.0,1.0
0,0.0,0.0,0.0,1584.0,0.0
0,0.0,0.0,0.0,1868.0,0.0
0,0.0,0.0,0.0,852.0,0.0
0,0.0,0.0,0.0,2503.0,0.0
0,0.0,0.0,0.0,2829.0,0.0
0,0.0,0.0,0.0,270.0,0.0
0,0.0,0.0,0.0,1148.0,0.0
0,0.0,0.0,0.0,2690.0,0.0
0,0.0,0.0,0.0,25.0,0.0
0,0.0,0.0,1.0,1526.0,0.0
0,5506.0,1.0,0.0,2078.0,1.0
0,0.0,0.0,0.0,5506.0,0.0
0,0.0,0.0,0.0,37.0,0.0
0,0.0,0.0,0.0,3151.0,0.0
0,0.0,0.0,0.0,1598.0,0.0
0,0.0,0.0,0.0,589.0,0.0
0,1096.0,1.0,0.0,207.0,1.0
0,1338.0,1.0,0.0,151.0,1.0
0,2891.3888888888887,18.0,21.0,118759.0,1.0
0,0.0,0.0,0.0,1175.0,0.0
0,0.0,0.0,0.0,1338.0,0.0
0,0.0,0.0,0.0,28217.0,0.0
0,0.0,0.0,0.0,1360.0,0.0
0,0.0,0.0,0.0,97.0,0.0
0,0.0,0.0,0.0,1404.0,0.0
0,0.0,0.0,0.0,13117.0,0.0
0,0.0,0.0,2.0,167.0,0.0
0,0.0,0.0,0.0,85.0,0.0
0,0.0,0.0,0.0,320.0,0.0
0,0.0,0.0,0.0,26.0,0.0
0,0.0,0.0,0.0,130.0,0.0
0,0.0,0.0,0.0,283.0,0.0
0,1496.2857142857142,7.0,7.0,1994.0,1.0
0,0.0,0.0,0.0,1968.0,0.0
0,0.0,0.0,1.0,71.0,0.0
0,0.0,0.0,0.0,907.0,0.0
0,0.0,0.0,0.0,1473.0,0.0
0,0.0,0.0,0.0,531.0,0.0
0,0.0,0.0,0.0,2268.0,0.0
0,0.0,0.0,0.0,489.0,0.0
0,0.0,0.0,0.0,309.0,0.0
0,0.0,0.0,0.0,1388.0,0.0
0,0.0,0.0,0.0,623.0,0.0
0,0.0,0.0,0.0,1130.0,0.0
0,0.0,0.0,0.0,3149.0,0.0
0,0.0,0.0,0.0,2634.0,0.0
0,0.0,0.0,0.0,47.0,0.0
0,0.0,0.0,0.0,632.0,0.0
0,0.0,0.0,0.0,50.0,0.0
0,0.0,0.0,0.0,1096.0,0.0
0,0.0,0.0,0.0,890.0,0.0
0,4856.0,1.0,0.0,4561.0,1.0
0,0.0,0.0,0.0,240.0,0.0
0,0.0,0.0,0.0,249.0,0.0
0,0.0,0.0,0.0,6714.0,0.0
0,0.0,0.0,0.0,4856.0,0.0
0,0.0,0.0,0.0,123.0,0.0
0,0.0,0.0,0.0,3149.0,0.0
0,0.0,0.0,0.0,180.0,0.0
0,0.0,0.0,0.0,1056.0,0.0
0,1205.0,1.0,2.0,37156.0,1.0
0,0.0,0.0,1.0,693.0,0.0
0,0.0,0.0,1.0,1552.0,0.0
0,0.0,0.0,0.0,6040.0,0.0
0,0.0,0.0,0.0,7188.0,0.0
0,0.0,0.0,1.0,1526.0,0.0
0,0.0,0.0,1.0,2739.0,0.0
0,0.0,0.0,0.0,236.0,0.0
0,0.0,0.0,0.0,2894.0,0.0
0,0.0,0.0,0.0,797.0,0.0
0,0.0,0.0,0.0,214.0,0.0
0,7778.375,8.0,4.0,468.0,1.0
0,0.0,0.0,0.0,54140.0,0.0
0,0.0,0.0,0.0,728.0,0.0
0,0.0,0.0,0.0,836.0,0.0
0,0.0,0.0,0.0,210.0,0.0
0,0.0,0.0,0.0,2532.0,0.0
0,0.0,0.0,0.0,798.0,0.0
0,0.0,0.0,0.0,2689.0,0.0
0,0.0,0.0,0.0,2147.0,0.0
0,0.0,0.0,0.0,713.0,0.0
0,0.0,0.0,0.0,703.0,0.0
0,0.0,0.0,0.0,5583.0,0.0
0,0.0,0.0,0.0,309.0,0.0
0,271.0,1.0,0.0,387.0,1.0
0,0.0,0.0,0.0,271.0,0.0
0,271.0,1.0,2.0,387.0,1.0
0,0.0,0.0,0.0,58.0,0.0
0,0.0,0.0,0.0,271.0,0.0
0,0.0,0.0,0.0,2.0,0.0
0,0.0,0.0,0.0,192.0,0.0
0,12321.666666666666,3.0,3.0,8202.0,1.0
0,881.0,1.0,2.0,645.0,1.0
0,0.0,0.0,0.0,160.0,0.0
0,0.0,0.0,2.0,27.0,0.0
0,76.0,1.0,3.0,1849.0,1.0
0,0.0,0.0,0.0,20280.0,0.0
0,0.0,0.0,1.0,290.0,0.0
0,0.0,0.0,0.0,9968.0,0.0
0,0.0,0.0,0.0,1780.0,0.0
0,0.0,0.0,0.0,454.0,0.0
0,0.0,0.0,0.0,2142.0,0.0
0,14876.0,2.0,2.0,34128.0,1.0
0,0.0,0.0,0.0,652.0,0.0
0,0.0,0.0,0.0,1205.0,0.0
0,0.0,0.0,0.0,4709.0,0.0
0,0.0,0.0,0.0,8428.0,0.0
0,0.0,0.0,0.0,224.0,0.0
0,0.0,0.0,0.0,97.0,0.0
0,0.0,0.0,0.0,897.0,0.0
0,0.0,0.0,0.0,77.0,0.0
0,0.0,0.0,0.0,25827.0,0.0
0,0.0,0.0,0.0,3925.0,0.0
0,0.0,0.0,0.0,2344.0,0.0
0,0.0,0.0,0.0,16684.0,0.0
0,0.0,0.0,1.0,1780.0,0.0
0,0.0,0.0,0.0,129.0,0.0
0,0.0,0.0,0.0,392.0,0.0
0,482.5,2.0,0.0,559.0,1.0
0,0.0,0.0,0.0,2043.0,0.0
0,0.0,0.0,0.0,426.0,0.0
0,0.0,0.0,0.0,258.0,0.0
0,1986.0,1.0,0.0,249.0,1.0
0,0.0,0.0,0.0,491.0,0.0
0,0.0,0.0,0.0,993.0,0.0
0,0.0,0.0,0.0,16684.0,0.0
0,0.0,0.0,1.0,1170.0,0.0
0,0.0,0.0,0.0,1914.0,0.0
0,0.0,0.0,0.0,590.0,0.0
0,0.0,0.0,0.0,159.0,0.0
0,707.0,1.0,1.0,559.0,1.0
0,0.0,0.0,0.0,26.0,0.0
0,0.0,0.0,0.0,337.0,0.0
0,0.0,0.0,0.0,388.0,0.0
0,0.0,0.0,1.0,1150.0,0.0
0,0.0,0.0,0.0,707.0,0.0
0,0.0,0.0,0.0,707.0,0.0
0,0.0,0.0,0.0,339.0,0.0
0,0.0,0.0,0.0,1986.0,0.0
0,0.0,0.0,0.0,813.0,0.0
0,0.0,0.0,0.0,294.0,0.0
0,0.0,0.0,0.0,164.0,0.0
0,0.0,0.0,0.0,68.0,0.0
0,0.0,0.0,0.0,76.0,0.0
0,4506.0,1.0,1.0,2341.0,1.0
0,0.0,0.0,0.0,2193.0,0.0
0,0.0,0.0,0.0,126.0,0.0
0,0.0,0.0,0.0,76.0,0.0
0,36610.0,1.0,0.0,3666.0,1.0
0,0.0,0.0,0.0,36610.0,0.0
0,0.0,0.0,0.0,4506.0,0.0
0,0.0,0.0,0.0,584.0,0.0
0,0.0,0.0,0.0,197.0,0.0
0,0.0,0.0,0.0,24791.0,0.0
0,76.0,1.0,1.0,32.0,1.0
0,0.0,0.0,0.0,8184.0,0.0
0,0.0,0.0,0.0,1308.0,0.0
0,0.0,0.0,0.0,91666.0,0.0
0,0.0,0.0,1.0,4101.0,0.0
0,0.0,0.0,0.0,408.0,0.0
0,0.0,0.0,0.0,3751.0,0.0
0,0.0,0.0,1.0,124.0,0.0
0,0.0,0.0,0.0,246.0,0.0
0,0.0,0.0,0.0,574.0,0.0
0,0.0,0.0,0.0,604.0,0.0
0,0.0,0.0,0.0,67.0,0.0
0,0.0,0.0,1.0,16684.0,0.0
0,0.0,0.0,0.0,26063.0,0.0
0,0.0,0.0,0.0,76.0,0.0
0,0.0,0.0,0.0,2141.0,0.0
0,0.0,0.0,0.0,1231.0,0.0
0,0.0,0.0,0.0,1451.0,0.0
0,0.0,0.0,0.0,37.0,0.0
0,0.0,0.0,0.0,688.0,0.0
0,0.0,0.0,0.0,932.0,0.0
0,66371.0,1.0,1.0,957.0,1.0
0,0.0,0.0,0.0,404.0,0.0
0,0.0,0.0,0.0,77.0,0.0
0,0.0,0.0,0.0,426.0,0.0
0,0.0,0.0,0.0,5174.0,0.0
0,0.0,0.0,0.0,1071.0,0.0
0,0.0,0.0,0.0,478.0,0.0
0,0.0,0.0,0.0,260.0,0.0
0,0.0,0.0,0.0,295.0,0.0
0,607.5,2.0,8.0,8882.0,1.0
0,0.0,0.0,0.0,760.0,0.0
0,0.0,0.0,0.0,455.0,0.0
0,0.0,0.0,0.0,21.0,0.0
0,0.0,0.0,0.0,232.0,0.0
0,0.0,0.0,0.0,232.0,0.0
0,0.0,0.0,0.0,653.0,0.0
0,0.0,0.0,0.0,1885.0,0.0
0,0.0,0.0,0.0,1020.0,0.0
0,0.0,0.0,1.0,3217.0,0.0
0,0.0,0.0,2.0,5251.0,0.0
0,0.0,0.0,0.0,2639.0,0.0
0,737.0,1.0,0.0,1055.0,1.0
0,0.0,0.0,2.0,260.0,0.0
0,0.0,0.0,0.0,737.0,0.0
0,0.0,0.0,0.0,6237.0,0.0
0,0.0,0.0,0.0,74.0,0.0
0,0.0,0.0,0.0,1055.0,0.0
0,0.0,0.0,0.0,39.0,0.0
0,0.0,0.0,1.0,645.0,0.0
0,1137.0,1.0,2.0,7407.0,1.0
0,0.0,0.0,0.0,1137.0,0.0
0,0.0,0.0,0.0,5180.0,0.0
0,0.0,0.0,0.0,28.0,0.0
0,0.0,0.0,0.0,267.0,0.0
0,0.0,0.0,0.0,13112.0,0.0
0,0.0,0.0,0.0,537.0,0.0
0,0.0,0.0,0.0,1108.0,0.0
0,0.0,0.0,0.0,4413.0,0.0
0,0.0,0.0,0.0,267.0,0.0
0,13372.5,2.0,1.0,978.0,1.0
0,0.0,0.0,0.0,398.0,0.0
0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,1845.0,0.0
0,6145.0,5.0,4.0,68271.0,1.0
0,0.0,0.0,0.0,367.0,0.0
0,0.0,0.0,0.0,10690.0,0.0
0,0.0,0.0,0.0,14273.0,0.0
0,0.0,0.0,0.0,2733.0,0.0
0,0.0,0.0,0.0,2734.0,0.0
0,0.0,0.0,0.0,1006.0,0.0
0,0.0,0.0,0.0,1387.0,0.0
0,0.0,0.0,0.0,9393.0,0.0
0,0.0,0.0,0.0,26382.0,0.0
0,0.0,0.0,1.0,9.0,0.0
0,0.0,0.0,0.0,363.0,0.0
0,0.0,0.0,0.0,703.0,0.0
0,0.0,0.0,0.0,103.0,0.0
0,0.0,0.0,0.0,262.0,0.0
0,0.0,0.0,0.0,111.0,0.0
0,0.0,0.0,0.0,907.0,0.0
0,2649.0,3.0,2.0,5282.0,1.0
0,1473.0,1.0,0.0,558.0,1.0
0,0.0,0.0,0.0,560.0,0.0
0,0.0,0.0,0.0,2141.0,0.0
0,0.0,0.0,0.0,5596.0,0.0
0,0.0,0.0,0.0,1473.0,0.0
0,0.0,0.0,0.0,352.0,0.0
0,0.0,0.0,0.0,716.0,0.0
0,0.0,0.0,1.0,1924.0,0.0
0,0.0,0.0,0.0,543.0,0.0
0,1093.0,1.0,1.0,1515.0,1.0
0,0.0,0.0,2.0,1502.0,0.0
0,0.0,0.0,0.0,575.0,0.0
0,0.0,0.0,0.0,4008.0,0.0
0,0.0,0.0,1.0,3151.0,0.0
0,0.0,0.0,0.0,3007.0,0.0
0,0.0,0.0,0.0,11691.0,0.0
0,0.0,0.0,0.0,721.0,0.0
0,0.0,0.0,2.0,1229.0,0.0
0,112.0,1.0,0.0,152.0,1.0
0,10.631578947368421,19.0,2.0,153951.0,1.0
0,0.0,0.0,1.0,4.0,0.0
0,0.0,0.0,1.0,799.0,0.0
0,0.0,0.0,0.0,440.0,0.0
0,0.0,0.0,0.0,194.0,0.0
0,0.0,0.0,0.0,3604.0,0.0
0,0.0,0.0,1.0,194.0,0.0
0,0.0,0.0,2.0,1526.0,0.0
0,0.0,0.0,0.0,272.0,0.0
0,2449.0,1.0,1.0,1073.0,1.0
0,0.0,0.0,0.0,2449.0,0.0
0,0.0,0.0,0.0,3151.0,0.0
0,0.0,0.0,0.0,3708.0,0.0
0,0.0,0.0,2.0,1576.0,0.0
0,0.0,0.0,0.0,314.0,0.0
0,0.0,0.0,0.0,14.0,0.0
0,0.0,0.0,0.0,10.0,0.0
0,0.0,0.0,0.0,10.0,0.0
0,0.0,0.0,0.0,10.0,0.0
0,0.0,0.0,0.0,15.0,0.0
0,0.0,0.0,0.0,12.0,0.0
0,0.0,0.0,0.0,9.0,0.0
0,0.0,0.0,0.0,9.0,0.0
0,0.0,0.0,0.0,5.0,0.0
0,0.0,0.0,0.0,8.0,0.0
0,0.0,0.0,0.0,9.0,0.0
0,0.0,0.0,0.0,16.0,0.0
0,0.0,0.0,0.0,4.0,0.0
0,0.0,0.0,0.0,15.0,0.0
0,0.0,0.0,0.0,7.0,0.0
0,0.0,0.0,0.0,6.0,0.0
0,0.0,0.0,0.0,8.0,0.0
0,0.0,0.0,0.0,4.0,0.0
0,0.0,0.0,0.0,31.0,0.0
0,46871.0,2.0,4.0,777.0,1.0
0,0.0,0.0,2.0,191.0,0.0
0,1124.0,1.0,1.0,1792.0,1.0
0,0.0,0.0,0.0,657.0,0.0
0,0.0,0.0,0.0,1124.0,0.0
0,0.0,0.0,1.0,1078.0,0.0
0,0.0,0.0,0.0,10.0,0.0
0,0.0,0.0,0.0,8364.0,0.0
0,0.0,0.0,0.0,2202.0,0.0
0,0.0,0.0,0.0,797.0,0.0
0,0.0,0.0,0.0,35.0,0.0
0,0.0,0.0,0.0,1093.0,0.0
0,0.0,0.0,1.0,761.0,0.0
0,0.0,0.0,0.0,3146.0,0.0
0,0.0,0.0,0.0,347.0,0.0
0,7701.0,4.0,0.0,2012.0,1.0
0,0.0,0.0,0.0,39.0,0.0
0,0.0,0.0,0.0,769.0,0.0
0,0.0,0.0,0.0,881.0,0.0
0,0.0,0.0,0.0,16174.0,0.0
0,0.0,0.0,0.0,10404.0,0.0
0,0.0,0.0,1.0,10404.0,0.0
0,1956.0,1.0,2.0,10404.0,1.0
0,0.0,0.0,0.0,1956.0,0.0
0,0.0,0.0,0.0,1928.0,0.0
0,0.0,0.0,0.0,295.0,0.0
0,0.0,0.0,0.0,295.0,0.0
0,2328.5555555555557,18.0,51.0,994.0,1.0
0,0.0,0.0,0.0,16.0,0.0
0,0.0,0.0,0.0,8004.0,0.0
0,0.0,0.0,0.0,31992.0,0.0
0,0.0,0.0,0.0,399.0,0.0
0,0.0,0.0,0.0,62.0,0.0
0,0.0,0.0,1.0,10672.0,0.0
0,0.0,0.0,0.0,10672.0,0.0
0,0.0,0.0,0.0,10672.0,0.0
0,0.0,0.0,0.0,11.0,0.0
0,325.0,1.0,2.0,1332.0,1.0
0,1374.0,1.0,0.0,7581.0,1.0
0,0.0,0.0,0.0,1374.0,0.0
0,0.0,0.0,0.0,325.0,0.0
0,0.0,0.0,0.0,69.0,0.0
0,425.0,1.0,0.0,2474.0,1.0
0,0.0,0.0,0.0,114.0,0.0
0,0.0,0.0,0.0,425.0,0.0
0,0.0,0.0,0.0,8.0,0.0
0,0.0,0.0,0.0,797.0,0.0
0,0.0,0.0,0.0,1263.0,0.0
0,1328.0,2.0,1.0,2073.0,1.0
0,0.0,0.0,0.0,1061.0,0.0
0,0.0,0.0,0.0,1163.0,0.0
0,0.0,0.0,0.0,3151.0,0.0
0,0.0,0.0,0.0,76.0,0.0
0,436.0,1.0,1.0,22442.0,1.0
0,0.0,0.0,0.0,1468.0,0.0
0,0.0,0.0,0.0,436.0,0.0
0,0.0,0.0,0.0,3151.0,0.0
0,0.0,0.0,1.0,255.0,0.0
0,0.0,0.0,0.0,291.0,0.0
0,0.0,0.0,0.0,218.0,0.0
0,0.0,0.0,0.0,1103.0,0.0
0,0.0,0.0,0.0,1040.0,0.0
0,0.0,0.0,0.0,1471.0,0.0
0,0.0,0.0,0.0,1303.0,0.0
0,0.0,0.0,0.0,3037.0,0.0
0,0.0,0.0,0.0,578.0,0.0
0,0.0,0.0,0.0,3861.0,0.0
0,0.0,0.0,0.0,3589.0,0.0
0,0.0,0.0,0.0,580.0,0.0
0,0.0,0.0,0.0,337.0,0.0
0,0.0,0.0,0.0,827.0,0.0
0,0.0,0.0,0.0,11030.0,0.0
0,0.0,0.0,0.0,1570.0,0.0
0,0.0,0.0,0.0,2711.0,0.0
0,0.0,0.0,0.0,6044.0,0.0
0,0.0,0.0,0.0,4254.0,0.0
0,0.0,0.0,0.0,13462.0,0.0
0,0.0,0.0,0.0,1595.0,0.0
0,0.0,0.0,0.0,1915.0,0.0
0,0.0,0.0,0.0,1352.0,0.0
0,0.0,0.0,0.0,435.0,0.0
0,0.0,0.0,0.0,201.0,0.0
0,0.0,0.0,0.0,566.0,0.0
0,0.0,0.0,0.0,30.0,0.0
0,0.0,0.0,0.0,41304.0,0.0
0,0.0,0.0,0.0,1011.0,0.0
0,0.0,0.0,0.0,5669.0,0.0
0,0.0,0.0,0.0,4481.0,0.0
0,0.0,0.0,0.0,5669.0,0.0
0,0.0,0.0,0.0,700.0,0.0
0,0.0,0.0,0.0,73.0,0.0
0,0.0,0.0,0.0,9443.0,0.0
0,0.0,0.0,0.0,2508.0,0.0
0,0.0,0.0,0.0,5653.0,0.0
0,0.0,0.0,0.0,430.0,0.0
0,0.0,0.0,0.0,275.0,0.0
0,0.0,0.0,0.0,871.0,0.0
0,0.0,0.0,0.0,2403.0,0.0
0,0.0,0.0,0.0,314.0,0.0
0,0.0,0.0,0.0,298.0,0.0
0,0.0,0.0,0.0,7.0,0.0
0,0.0,0.0,0.0,1957.0,0.0
0,0.0,0.0,0.0,1721.0,0.0
0,0.0,0.0,0.0,16.0,0.0
0,0.0,0.0,0.0,5.0,0.0
0,0.0,0.0,0.0,66371.0,0.0
0,0.0,0.0,0.0,2238.0,0.0
0,0.0,0.0,0.0,4459.0,0.0
0,0.0,0.0,0.0,91887.0,0.0
0,0.0,0.0,0.0,1855.0,0.0
0,0.0,0.0,0.0,112.0,0.0
0,0.0,0.0,0.0,396.0,0.0
0,0.0,0.0,0.0,2120.0,0.0
0,0.0,0.0,0.0,12882.0,0.0
0,0.0,0.0,0.0,3793.0,0.0
0,0.0,0.0,0.0,1566.0,0.0
0,0.0,0.0,0.0,1566.0,0.0
0,0.0,0.0,0.0,1566.0,0.0
0,0.0,0.0,0.0,1566.0,0.0
0,0.0,0.0,0.0,466.0,0.0
0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,0.0,115.0,0.0
0,0.0,0.0,0.0,5033.0,0.0
0,0.0,0.0,0.0,1336.0,0.0
0,0.0,0.0,0.0,2622.0,0.0
0,0.0,0.0,0.0,6717.0,0.0
0,0.0,0.0,0.0,730.0,0.0
0,0.0,0.0,0.0,253.0,0.0
0,0.0,0.0,0.0,253.0,0.0
0,0.0,0.0,0.0,253.0,0.0
0,0.0,0.0,0.0,253.0,0.0
